Date,CampaignID,ProductID,RegionID,Device,Gender,AgeGroup,Spend,Impressions,Clicks,Leads,Orders,Revenue
05-11-2025,CMP010,P001,R001,Mobile,Male,25-34,5353.32,21030,1053,84,5,124995
05-11-2025,CMP010,P001,R002,Mobile,Male,35-44,5201.2,19504,870,69,4,99996
05-11-2025,CMP010,P001,R003,Mobile,Male,55+,5478.12,21912,946,75,3,74997
05-11-2025,CMP010,P001,R004,Desktop,Male,25-34,5088.65,18718,1094,87,5,124995
05-11-2025,CMP010,P001,R005,Mobile,Male,45-54,5513.01,19689,920,73,5,124995
05-11-2025,CMP010,P001,R006,Mobile,Female,35-44,5397.51,20818,1110,88,5,124995
05-11-2025,CMP010,P001,R007,Mobile,Male,18-24,4846.77,16963,817,65,2,49998
05-11-2025,CMP010,P001,R008,Mobile,Male,55+,4566.44,15004,817,65,2,49998
05-11-2025,CMP010,P001,R009,Desktop,Male,45-54,5221.49,17715,814,65,4,99996
05-11-2025,CMP010,P001,R010,Mobile,Male,35-44,4840.84,16770,899,71,2,49998
05-11-2025,CMP010,P001,R011,Tablet,Male,25-34,4597.25,16582,673,53,4,99996
05-11-2025,CMP010,P001,R012,Mobile,Female,25-34,4957.36,16996,806,64,2,49998
05-11-2025,CMP010,P001,R013,Mobile,Female,25-34,5032.74,18333,1043,83,3,74997
05-11-2025,CMP010,P001,R014,Mobile,Female,25-34,5481.33,18401,815,65,3,74997
05-11-2025,CMP010,P001,R015,Mobile,Male,25-34,4942.77,15887,799,63,3,74997
06-11-2025,CMP010,P001,R001,Mobile,Female,25-34,5389.88,21174,924,73,3,74997
06-11-2025,CMP010,P001,R002,Mobile,Female,18-24,4571.33,17142,886,70,5,124995
06-11-2025,CMP010,P001,R003,Mobile,Male,55+,4927.33,19709,823,65,2,49998
06-11-2025,CMP010,P001,R004,Mobile,Male,25-34,5398.64,19859,874,69,5,124995
06-11-2025,CMP010,P001,R005,Desktop,Male,35-44,4949.59,17677,968,77,5,124995
06-11-2025,CMP010,P001,R006,Mobile,Male,25-34,4671.44,18018,1022,81,4,99996
06-11-2025,CMP010,P001,R007,Mobile,Female,35-44,4710.57,16486,1011,80,6,149994
06-11-2025,CMP010,P001,R008,Mobile,Female,25-34,5260.15,17283,745,59,2,49998
06-11-2025,CMP010,P001,R009,Desktop,Female,45-54,4854.42,16470,825,66,2,49998
06-11-2025,CMP010,P001,R010,Mobile,Female,18-24,5056.43,17516,879,70,5,124995
06-11-2025,CMP010,P001,R011,Mobile,Male,25-34,5529.96,19947,848,67,4,99996
06-11-2025,CMP010,P001,R012,Desktop,Female,35-44,4617.73,15832,949,75,4,99996
06-11-2025,CMP010,P001,R013,Desktop,Female,25-34,5236.37,19075,1103,88,6,149994
06-11-2025,CMP010,P001,R014,Mobile,Male,55+,4750.45,15947,646,51,3,74997
06-11-2025,CMP010,P001,R015,Mobile,Female,25-34,5183.14,16660,927,74,3,74997
07-11-2025,CMP010,P001,R001,Mobile,Female,18-24,4705.73,18486,1033,82,4,99996
07-11-2025,CMP010,P001,R002,Desktop,Female,18-24,5122.02,19207,1006,80,4,99996
07-11-2025,CMP010,P001,R003,Mobile,Male,25-34,5259.62,21038,1109,88,3,74997
07-11-2025,CMP010,P001,R004,Desktop,Male,25-34,4816.06,17716,885,70,4,99996
07-11-2025,CMP010,P001,R005,Mobile,Male,45-54,4615.47,16483,732,58,3,74997
07-11-2025,CMP010,P001,R006,Mobile,Female,25-34,5064.3,19533,891,71,3,74997
07-11-2025,CMP010,P001,R007,Mobile,Female,18-24,4998.85,17495,695,55,3,74997
07-11-2025,CMP010,P001,R008,Desktop,Male,18-24,4889.74,16066,751,60,4,99996
07-11-2025,CMP010,P001,R009,Mobile,Female,25-34,4621.85,15681,678,54,1,24999
07-11-2025,CMP010,P001,R010,Mobile,Female,18-24,4656.14,16130,945,75,4,99996
07-11-2025,CMP010,P001,R011,Desktop,Female,35-44,4848.25,17488,875,70,3,74997
07-11-2025,CMP010,P001,R012,Mobile,Female,35-44,5348.63,18338,986,78,3,74997
07-11-2025,CMP010,P001,R013,Mobile,Male,35-44,5557.97,20246,1241,99,6,149994
07-11-2025,CMP010,P001,R014,Mobile,Female,35-44,4713.82,15824,724,57,2,49998
07-11-2025,CMP010,P001,R015,Mobile,Female,25-34,4684.82,15058,612,48,2,49998
08-11-2025,CMP010,P001,R001,Desktop,Female,55+,5022.44,19731,901,72,2,49998
08-11-2025,CMP010,P001,R002,Mobile,Female,35-44,4637.59,17390,865,69,3,74997
08-11-2025,CMP010,P001,R003,Mobile,Male,18-24,5155.16,20620,1045,83,3,74997
08-11-2025,CMP010,P001,R004,Mobile,Female,18-24,4890.7,17990,893,71,4,99996
08-11-2025,CMP010,P001,R005,Mobile,Female,25-34,5259.8,18784,801,64,2,49998
08-11-2025,CMP010,P001,R006,Mobile,Female,25-34,5078.19,19587,865,69,3,74997
08-11-2025,CMP010,P001,R007,Desktop,Female,25-34,5081.7,17785,724,57,3,74997
08-11-2025,CMP010,P001,R008,Mobile,Male,18-24,5048.2,16586,890,71,2,49998
08-11-2025,CMP010,P001,R009,Desktop,Female,18-24,5577.45,18923,1160,92,3,74997
08-11-2025,CMP010,P001,R010,Mobile,Female,35-44,4927.21,17069,971,77,4,99996
08-11-2025,CMP010,P001,R011,Mobile,Female,25-34,4639.57,16735,701,56,1,24999
08-11-2025,CMP010,P001,R012,Mobile,Male,55+,5005.55,17161,892,71,3,74997
08-11-2025,CMP010,P001,R013,Mobile,Female,18-24,5334.66,19433,817,65,2,49998
08-11-2025,CMP010,P001,R014,Mobile,Male,35-44,5074.33,17035,838,67,4,99996
08-11-2025,CMP010,P001,R015,Mobile,Female,25-34,5125.84,16475,668,53,3,74997
09-11-2025,CMP010,P001,R001,Mobile,Unknown,25-34,5219.57,20505,890,71,5,124995
09-11-2025,CMP010,P001,R002,Mobile,Male,18-24,5379.56,20173,1042,83,3,74997
09-11-2025,CMP010,P001,R003,Desktop,Male,25-34,4786.86,19147,942,75,4,99996
09-11-2025,CMP010,P001,R004,Mobile,Male,45-54,5206.44,19152,975,78,5,124995
09-11-2025,CMP010,P001,R005,Mobile,Female,45-54,5442.58,19437,1106,88,4,99996
09-11-2025,CMP010,P001,R006,Desktop,Female,18-24,5243.28,20224,1051,84,4,99996
09-11-2025,CMP010,P001,R007,Desktop,Male,25-34,5043.23,17651,1044,83,6,149994
09-11-2025,CMP010,P001,R008,Mobile,Male,35-44,4766.37,15660,930,74,5,124995
09-11-2025,CMP010,P001,R009,Mobile,Male,25-34,5291.97,17954,739,59,3,74997
09-11-2025,CMP010,P001,R010,Mobile,Male,18-24,4757.21,16480,769,61,3,74997
09-11-2025,CMP010,P001,R011,Mobile,Female,55+,5399.7,19477,813,65,2,49998
09-11-2025,CMP010,P001,R012,Mobile,Female,18-24,5299.47,18169,1094,87,2,49998
09-11-2025,CMP010,P001,R013,Mobile,Male,45-54,4767.2,17366,921,73,4,99996
09-11-2025,CMP010,P001,R014,Tablet,Male,35-44,4857.53,16307,807,64,4,99996
09-11-2025,CMP010,P001,R015,Desktop,Unknown,25-34,4609.09,14814,850,68,4,99996
10-11-2025,CMP010,P001,R001,Mobile,Female,45-54,5042.39,19809,1066,85,6,149994
10-11-2025,CMP010,P001,R002,Desktop,Female,35-44,4603.14,17261,797,63,4,99996
10-11-2025,CMP010,P001,R003,Mobile,Male,18-24,4837.94,19351,866,69,4,99996
10-11-2025,CMP010,P001,R004,Mobile,Male,45-54,4922.48,18107,1005,80,4,99996
10-11-2025,CMP010,P001,R005,Tablet,Male,25-34,4763.45,17012,728,58,4,99996
10-11-2025,CMP010,P001,R006,Mobile,Male,25-34,5566.89,21472,1076,86,6,149994
10-11-2025,CMP010,P001,R007,Mobile,Male,35-44,4917.9,17212,896,71,4,99996
10-11-2025,CMP010,P001,R008,Mobile,Female,18-24,5189.49,17051,908,72,3,74997
10-11-2025,CMP010,P001,R009,Desktop,Male,35-44,4718.1,16007,711,56,2,49998
10-11-2025,CMP010,P001,R010,Mobile,Female,25-34,5439.64,18844,911,72,5,124995
10-11-2025,CMP010,P001,R011,Mobile,Male,25-34,5067.24,18278,1039,83,5,124995
10-11-2025,CMP010,P001,R012,Tablet,Female,25-34,5506.5,18879,891,71,3,74997
10-11-2025,CMP010,P001,R013,Mobile,Male,25-34,5018.17,18280,1066,85,5,124995
10-11-2025,CMP010,P001,R014,Desktop,Male,55+,5270.16,17692,941,75,4,99996
10-11-2025,CMP010,P001,R015,Mobile,Female,25-34,5474.46,17596,752,60,2,49998
11-11-2025,CMP010,P001,R001,Mobile,Female,25-34,4639.13,18225,830,66,2,49998
11-11-2025,CMP010,P001,R002,Mobile,Male,25-34,5069.98,19012,922,73,2,49998
11-11-2025,CMP010,P001,R003,Mobile,Female,35-44,5506.86,22027,955,76,5,124995
11-11-2025,CMP010,P001,R004,Mobile,Male,18-24,5498.72,20227,1204,96,3,74997
11-11-2025,CMP010,P001,R005,Mobile,Male,35-44,4972.1,17757,762,60,1,24999
11-11-2025,CMP010,P001,R006,Mobile,Female,18-24,5452.69,21031,1011,80,4,99996
11-11-2025,CMP010,P001,R007,Mobile,Female,18-24,5091.84,17821,970,77,4,99996
11-11-2025,CMP010,P001,R008,Mobile,Male,45-54,4977.92,16356,947,75,4,99996
11-11-2025,CMP010,P001,R009,Mobile,Male,55+,4759.19,16147,711,56,4,99996
11-11-2025,CMP010,P001,R010,Mobile,Male,35-44,4827.77,16724,725,58,4,99996
11-11-2025,CMP010,P001,R011,Mobile,Female,25-34,5296.02,19103,898,71,2,49998
11-11-2025,CMP010,P001,R012,Mobile,Female,25-34,5437.39,18642,1023,81,6,149994
11-11-2025,CMP010,P001,R013,Mobile,Female,35-44,4569.88,16647,816,65,3,74997
11-11-2025,CMP010,P001,R014,Mobile,Male,18-24,4829.76,16214,991,79,3,74997
11-11-2025,CMP010,P001,R015,Desktop,Male,25-34,5223.38,16789,817,65,2,49998
12-11-2025,CMP010,P001,R001,Desktop,Male,55+,4573.71,17968,1026,82,5,124995
12-11-2025,CMP010,P001,R002,Mobile,Female,25-34,5504.83,20643,916,73,4,99996
12-11-2025,CMP010,P001,R003,Mobile,Male,18-24,5348.28,21393,1139,91,4,99996
12-11-2025,CMP010,P001,R004,Desktop,Male,25-34,4948.28,18202,854,68,3,74997
12-11-2025,CMP010,P001,R005,Mobile,Female,35-44,5098.51,18208,999,79,5,124995
12-11-2025,CMP010,P001,R006,Mobile,Female,45-54,4962.2,19139,1040,83,4,99996
12-11-2025,CMP010,P001,R007,Desktop,Female,25-34,4837.86,16932,1028,82,4,99996
12-11-2025,CMP010,P001,R008,Mobile,Female,25-34,4597.55,15106,865,69,2,49998
12-11-2025,CMP010,P001,R009,Mobile,Male,25-34,4728.29,16042,768,61,2,49998
12-11-2025,CMP010,P001,R010,Desktop,Male,35-44,5185.52,17964,929,74,5,124995
12-11-2025,CMP010,P001,R011,Mobile,Male,18-24,5152.3,18585,939,75,2,49998
12-11-2025,CMP010,P001,R012,Mobile,Male,18-24,5544.53,19009,1018,81,5,124995
12-11-2025,CMP010,P001,R013,Mobile,Female,18-24,5420.32,19745,1162,92,7,174993
12-11-2025,CMP010,P001,R014,Mobile,Male,35-44,4766.82,16002,779,62,2,49998
12-11-2025,CMP010,P001,R015,Mobile,Female,45-54,5205.29,16731,652,52,2,49998
13-11-2025,CMP010,P001,R001,Mobile,Male,18-24,5172.75,20321,1172,93,2,49998
13-11-2025,CMP010,P001,R002,Mobile,Female,25-34,4577.06,17163,701,56,3,74997
13-11-2025,CMP010,P001,R003,Mobile,Female,18-24,5060.69,20242,833,66,3,74997
13-11-2025,CMP010,P001,R004,Desktop,Male,18-24,4660.05,17142,767,61,4,99996
13-11-2025,CMP010,P001,R005,Mobile,Male,35-44,5361.6,19148,1140,91,4,99996
13-11-2025,CMP010,P001,R006,Mobile,Female,35-44,4594.33,17720,1065,85,2,49998
13-11-2025,CMP010,P001,R007,Tablet,Female,25-34,4908.32,17179,934,74,5,124995
13-11-2025,CMP010,P001,R008,Mobile,Male,35-44,5510.79,18106,803,64,3,74997
13-11-2025,CMP010,P001,R009,Mobile,Unknown,25-34,5359.35,18183,969,77,4,99996
13-11-2025,CMP010,P001,R010,Mobile,Male,45-54,5229.8,18117,932,74,4,99996
13-11-2025,CMP010,P001,R011,Mobile,Male,35-44,5450.83,19661,1039,83,6,149994
13-11-2025,CMP010,P001,R012,Mobile,Male,18-24,5133.97,17602,1029,82,5,124995
13-11-2025,CMP010,P001,R013,Mobile,Male,55+,4671.41,17017,950,76,5,124995
13-11-2025,CMP010,P001,R014,Mobile,Male,35-44,5096.5,17109,735,58,3,74997
13-11-2025,CMP010,P001,R015,Mobile,Unknown,18-24,5323.1,17109,1044,83,4,99996
14-11-2025,CMP010,P001,R001,Desktop,Female,45-54,5153.49,20245,1082,86,3,74997
14-11-2025,CMP010,P001,R002,Mobile,Female,18-24,4588.22,17205,759,60,4,99996
14-11-2025,CMP010,P001,R003,Mobile,Male,35-44,5504.01,22016,1009,80,2,49998
14-11-2025,CMP010,P001,R004,Mobile,Male,25-34,5006.44,18416,950,76,4,99996
14-11-2025,CMP010,P001,R005,Mobile,Male,18-24,4674.04,16692,993,79,5,124995
14-11-2025,CMP010,P001,R006,Mobile,Female,25-34,4763.3,18372,970,77,3,74997
14-11-2025,CMP010,P001,R007,Mobile,Male,35-44,5504.6,19266,1048,83,5,124995
14-11-2025,CMP010,P001,R008,Desktop,Male,35-44,4948.83,16260,909,72,2,49998
14-11-2025,CMP010,P001,R009,Mobile,Male,18-24,5344.08,18131,950,76,5,124995
14-11-2025,CMP010,P001,R010,Mobile,Male,35-44,4769.11,16521,774,61,2,49998
14-11-2025,CMP010,P001,R011,Mobile,Male,45-54,5573.75,20105,832,66,2,49998
14-11-2025,CMP010,P001,R012,Mobile,Male,45-54,5352.61,18351,822,65,2,49998
14-11-2025,CMP010,P001,R013,Mobile,Female,35-44,4836.17,17617,873,69,4,99996
14-11-2025,CMP010,P001,R014,Mobile,Female,35-44,5192.15,17430,971,77,3,74997
14-11-2025,CMP010,P001,R015,Mobile,Female,45-54,5391.09,17328,983,78,5,124995
15-11-2025,CMP010,P001,R001,Desktop,Male,35-44,4693.38,18438,891,71,3,74997
15-11-2025,CMP010,P001,R002,Mobile,Female,25-34,5470.36,20513,959,76,2,49998
15-11-2025,CMP010,P001,R003,Mobile,Unknown,45-54,4849.09,19396,809,64,4,99996
15-11-2025,CMP010,P001,R004,Mobile,Female,25-34,4638.04,17061,949,75,3,74997
15-11-2025,CMP010,P001,R005,Mobile,Female,35-44,5418.56,19352,997,79,3,74997
15-11-2025,CMP010,P001,R006,Mobile,Female,45-54,4753,18332,851,68,4,99996
15-11-2025,CMP010,P001,R007,Mobile,Female,25-34,5429.75,19004,1127,90,2,49998
15-11-2025,CMP010,P001,R008,Mobile,Male,35-44,4725.26,15525,950,76,3,74997
15-11-2025,CMP010,P001,R009,Mobile,Male,35-44,4723.29,16025,845,67,3,74997
15-11-2025,CMP010,P001,R010,Tablet,Male,25-34,4806.13,16649,856,68,5,124995
15-11-2025,CMP010,P001,R011,Desktop,Male,45-54,5542.63,19993,1025,82,5,124995
15-11-2025,CMP010,P001,R012,Desktop,Female,35-44,4640.21,15909,800,64,5,124995
15-11-2025,CMP010,P001,R013,Mobile,Female,25-34,5024.17,18302,930,74,4,99996
15-11-2025,CMP010,P001,R014,Mobile,Male,18-24,5351.04,17964,938,75,2,49998
15-11-2025,CMP010,P001,R015,Mobile,Male,18-24,5101.86,16398,929,74,4,99996
01-07-2025,CMP011,P006,R001,Mobile,Male,18-24,2024.74,11136,508,35,1,4499
01-07-2025,CMP011,P006,R002,Mobile,Male,35-44,1827.03,9591,472,33,1,4499
01-07-2025,CMP011,P006,R003,Mobile,Male,35-44,2066.14,11570,393,27,1,4499
01-07-2025,CMP011,P006,R004,Desktop,Male,25-34,2043.66,10524,488,34,2,8998
01-07-2025,CMP011,P006,R005,Mobile,Female,25-34,2041.81,10209,411,28,1,4499
01-07-2025,CMP011,P006,R006,Mobile,Female,25-34,1921.51,10376,335,23,1,4499
01-07-2025,CMP011,P006,R007,Mobile,Male,35-44,2113.95,10358,520,36,1,4499
01-07-2025,CMP011,P006,R008,Mobile,Male,18-24,1897.8,8729,423,29,1,4499
01-07-2025,CMP011,P006,R009,Mobile,Male,55+,1825.53,8671,376,26,1,4499
01-07-2025,CMP011,P006,R010,Mobile,Male,35-44,1841.42,8930,285,19,1,4499
01-07-2025,CMP011,P006,R011,Mobile,Female,45-54,2032.53,10264,394,27,1,4499
01-07-2025,CMP011,P006,R012,Desktop,Female,35-44,2125.64,10203,518,36,1,4499
01-07-2025,CMP011,P006,R013,Mobile,Female,25-34,1941.62,9902,346,24,1,4499
01-07-2025,CMP011,P006,R014,Mobile,Female,25-34,2027.77,9530,362,25,1,4499
01-07-2025,CMP011,P006,R015,Mobile,Male,25-34,1811.56,8152,308,21,1,4499
02-07-2025,CMP011,P006,R001,Desktop,Male,18-24,1891.39,10402,415,29,1,4499
02-07-2025,CMP011,P006,R002,Desktop,Male,35-44,1788.49,9389,356,24,1,4499
02-07-2025,CMP011,P006,R003,Desktop,Male,25-34,2120.88,11876,524,36,1,4499
02-07-2025,CMP011,P006,R004,Mobile,Female,25-34,1887.83,9722,342,23,1,4499
02-07-2025,CMP011,P006,R005,Mobile,Male,18-24,1910.64,9553,477,33,1,4499
02-07-2025,CMP011,P006,R006,Desktop,Female,18-24,1861.45,10051,501,35,2,8998
02-07-2025,CMP011,P006,R007,Desktop,Female,25-34,1828.06,8957,373,26,1,4499
02-07-2025,CMP011,P006,R008,Desktop,Male,25-34,2062.54,9487,390,27,1,4499
02-07-2025,CMP011,P006,R009,Mobile,Male,18-24,1947.84,9252,457,31,1,4499
02-07-2025,CMP011,P006,R010,Mobile,Male,25-34,1761.37,8542,272,19,0,0
02-07-2025,CMP011,P006,R011,Mobile,Female,18-24,2050.65,10355,372,26,1,4499
02-07-2025,CMP011,P006,R012,Mobile,Female,25-34,1899.46,9117,294,20,0,0
02-07-2025,CMP011,P006,R013,Mobile,Male,25-34,1895.76,9668,310,21,1,4499
02-07-2025,CMP011,P006,R014,Desktop,Female,25-34,1898.04,8920,314,21,0,0
02-07-2025,CMP011,P006,R015,Mobile,Female,25-34,1842.69,8292,281,19,1,4499
03-07-2025,CMP011,P006,R001,Mobile,Female,18-24,1742.18,9582,343,24,1,4499
03-07-2025,CMP011,P006,R002,Mobile,Female,55+,1770.29,9294,368,25,1,4499
03-07-2025,CMP011,P006,R003,Mobile,Female,35-44,1762.71,9871,413,28,1,4499
03-07-2025,CMP011,P006,R004,Desktop,Male,45-54,1890.01,9733,368,25,1,4499
03-07-2025,CMP011,P006,R005,Mobile,Male,18-24,1834.74,9173,367,25,1,4499
03-07-2025,CMP011,P006,R006,Mobile,Female,25-34,2005.96,10832,513,35,1,4499
03-07-2025,CMP011,P006,R007,Mobile,Female,25-34,2089.56,10238,433,30,2,8998
03-07-2025,CMP011,P006,R008,Mobile,Female,55+,1798.81,8274,409,28,2,8998
03-07-2025,CMP011,P006,R009,Desktop,Male,35-44,1878.94,8924,351,24,0,0
03-07-2025,CMP011,P006,R010,Mobile,Male,25-34,1831.07,8880,329,23,1,4499
03-07-2025,CMP011,P006,R011,Desktop,Female,45-54,1841.48,9299,431,30,2,8998
03-07-2025,CMP011,P006,R012,Mobile,Male,25-34,1818.57,8729,405,28,1,4499
03-07-2025,CMP011,P006,R013,Mobile,Female,18-24,1793.92,9148,385,26,0,0
03-07-2025,CMP011,P006,R014,Mobile,Male,25-34,1748.78,8219,370,25,0,0
03-07-2025,CMP011,P006,R015,Mobile,Male,35-44,1804.33,8119,309,21,0,0
04-07-2025,CMP011,P006,R001,Mobile,Female,25-34,2004.56,11025,480,33,2,8998
04-07-2025,CMP011,P006,R002,Mobile,Male,18-24,1883.57,9888,444,31,2,8998
04-07-2025,CMP011,P006,R003,Mobile,Male,35-44,2120.24,11873,495,34,1,4499
04-07-2025,CMP011,P006,R004,Desktop,Female,45-54,2039.98,10505,495,34,1,4499
04-07-2025,CMP011,P006,R005,Mobile,Male,25-34,1791.78,8958,312,21,1,4499
04-07-2025,CMP011,P006,R006,Mobile,Female,25-34,1908.67,10306,320,22,1,4499
04-07-2025,CMP011,P006,R007,Desktop,Male,18-24,1926.19,9438,380,26,1,4499
04-07-2025,CMP011,P006,R008,Mobile,Female,25-34,2117.71,9741,434,30,2,8998
04-07-2025,CMP011,P006,R009,Desktop,Female,18-24,1750.26,8313,316,22,1,4499
04-07-2025,CMP011,P006,R010,Mobile,Female,25-34,2001.65,9707,455,31,1,4499
04-07-2025,CMP011,P006,R011,Mobile,Female,25-34,1832.57,9254,361,25,1,4499
04-07-2025,CMP011,P006,R012,Desktop,Male,25-34,1863.98,8947,398,27,0,0
04-07-2025,CMP011,P006,R013,Mobile,Male,25-34,2033.14,10368,376,26,0,0
04-07-2025,CMP011,P006,R014,Mobile,Male,35-44,1862.84,8755,317,22,1,4499
04-07-2025,CMP011,P006,R015,Mobile,Female,25-34,1831.9,8243,306,21,0,0
05-07-2025,CMP011,P006,R001,Mobile,Female,25-34,2118.4,11651,502,35,2,8998
05-07-2025,CMP011,P006,R002,Mobile,Female,25-34,2067.08,10852,518,36,1,4499
05-07-2025,CMP011,P006,R003,Mobile,Male,35-44,1890.33,10585,385,26,1,4499
05-07-2025,CMP011,P006,R004,Desktop,Female,45-54,1875.94,9661,332,23,1,4499
05-07-2025,CMP011,P006,R005,Desktop,Male,35-44,1939.52,9697,394,27,1,4499
05-07-2025,CMP011,P006,R006,Mobile,Male,25-34,1937.55,10462,341,23,1,4499
05-07-2025,CMP011,P006,R007,Tablet,Male,18-24,1819.2,8914,306,21,0,0
05-07-2025,CMP011,P006,R008,Mobile,Female,18-24,2002.07,9209,423,29,1,4499
05-07-2025,CMP011,P006,R009,Mobile,Male,25-34,2044.92,9713,493,34,1,4499
05-07-2025,CMP011,P006,R010,Mobile,Female,25-34,2039.67,9892,389,27,1,4499
05-07-2025,CMP011,P006,R011,Mobile,Female,35-44,1918.05,9686,369,25,0,0
05-07-2025,CMP011,P006,R012,Mobile,Female,18-24,1888.71,9065,442,30,1,4499
05-07-2025,CMP011,P006,R013,Mobile,Male,35-44,2124.29,10833,530,37,2,8998
05-07-2025,CMP011,P006,R014,Mobile,Female,55+,1773.48,8335,378,26,0,0
05-07-2025,CMP011,P006,R015,Mobile,Female,35-44,1860.15,8370,388,27,1,4499
06-07-2025,CMP011,P006,R001,Mobile,Female,18-24,1824.23,10033,400,28,1,4499
06-07-2025,CMP011,P006,R002,Desktop,Male,25-34,1997.03,10484,451,31,1,4499
06-07-2025,CMP011,P006,R003,Mobile,Female,25-34,2000.54,11203,509,35,2,8998
06-07-2025,CMP011,P006,R004,Tablet,Male,45-54,2116.6,10900,355,24,1,4499
06-07-2025,CMP011,P006,R005,Mobile,Male,25-34,1772.04,8860,327,22,0,0
06-07-2025,CMP011,P006,R006,Mobile,Male,45-54,1757.59,9490,440,30,1,4499
06-07-2025,CMP011,P006,R007,Mobile,Unknown,45-54,2095.49,10267,467,32,1,4499
06-07-2025,CMP011,P006,R008,Mobile,Female,18-24,1978.28,9100,432,30,1,4499
06-07-2025,CMP011,P006,R009,Desktop,Male,25-34,1822.42,8656,390,27,1,4499
06-07-2025,CMP011,P006,R010,Mobile,Female,18-24,1880.67,9121,411,28,1,4499
06-07-2025,CMP011,P006,R011,Mobile,Male,18-24,1868.08,9433,329,23,1,4499
06-07-2025,CMP011,P006,R012,Mobile,Female,25-34,2128.99,10219,460,32,1,4499
06-07-2025,CMP011,P006,R013,Mobile,Male,35-44,2115.88,10790,491,34,2,8998
06-07-2025,CMP011,P006,R014,Mobile,Female,25-34,1849.1,8690,430,30,2,8998
06-07-2025,CMP011,P006,R015,Desktop,Male,18-24,1948.61,8768,427,29,1,4499
07-07-2025,CMP011,P006,R001,Mobile,Female,25-34,1896.79,10432,369,25,1,4499
07-07-2025,CMP011,P006,R002,Mobile,Female,25-34,2081.88,10929,524,36,2,8998
07-07-2025,CMP011,P006,R003,Mobile,Male,45-54,1786.18,10002,439,30,1,4499
07-07-2025,CMP011,P006,R004,Desktop,Unknown,55+,1763.76,9083,359,25,0,0
07-07-2025,CMP011,P006,R005,Desktop,Female,45-54,1850.23,9251,297,20,1,4499
07-07-2025,CMP011,P006,R006,Tablet,Female,25-34,2082.54,11245,471,32,1,4499
07-07-2025,CMP011,P006,R007,Desktop,Male,45-54,1974.28,9673,391,27,1,4499
07-07-2025,CMP011,P006,R008,Mobile,Male,25-34,2008.16,9237,285,19,1,4499
07-07-2025,CMP011,P006,R009,Desktop,Female,45-54,1758.09,8350,265,18,0,0
07-07-2025,CMP011,P006,R010,Mobile,Male,25-34,1983.29,9618,339,23,1,4499
07-07-2025,CMP011,P006,R011,Mobile,Male,45-54,1762.67,8901,355,24,0,0
07-07-2025,CMP011,P006,R012,Desktop,Female,25-34,1960.82,9411,321,22,1,4499
07-07-2025,CMP011,P006,R013,Mobile,Female,25-34,2033.06,10368,444,31,2,8998
07-07-2025,CMP011,P006,R014,Mobile,Male,18-24,1931.15,9076,321,22,0,0
07-07-2025,CMP011,P006,R015,Desktop,Male,25-34,1997.79,8990,360,25,1,4499
08-07-2025,CMP011,P006,R001,Mobile,Female,45-54,1865.12,10258,442,30,1,4499
08-07-2025,CMP011,P006,R002,Mobile,Male,25-34,1986.18,10427,453,31,0,0
08-07-2025,CMP011,P006,R003,Desktop,Female,35-44,1879.11,10522,477,33,2,8998
08-07-2025,CMP011,P006,R004,Mobile,Female,45-54,2000.59,10303,372,26,1,4499
08-07-2025,CMP011,P006,R005,Desktop,Male,35-44,2029.31,10146,503,35,1,4499
08-07-2025,CMP011,P006,R006,Desktop,Unknown,35-44,2052.17,11081,450,31,1,4499
08-07-2025,CMP011,P006,R007,Mobile,Female,35-44,2004.02,9819,415,29,0,0
08-07-2025,CMP011,P006,R008,Mobile,Male,18-24,2105.32,9684,313,21,1,4499
08-07-2025,CMP011,P006,R009,Mobile,Male,45-54,1841.39,8746,373,26,1,4499
08-07-2025,CMP011,P006,R010,Mobile,Male,18-24,1905.65,9242,443,31,1,4499
08-07-2025,CMP011,P006,R011,Tablet,Female,25-34,1981.86,10008,331,23,0,0
08-07-2025,CMP011,P006,R012,Mobile,Female,25-34,1784.22,8564,302,21,1,4499
08-07-2025,CMP011,P006,R013,Mobile,Female,35-44,1877.84,9576,433,30,2,8998
08-07-2025,CMP011,P006,R014,Mobile,Unknown,25-34,1988.83,9347,335,23,1,4499
08-07-2025,CMP011,P006,R015,Mobile,Male,45-54,1813.63,8161,300,21,1,4499
09-07-2025,CMP011,P006,R001,Tablet,Male,18-24,1889.51,10392,507,35,1,4499
09-07-2025,CMP011,P006,R002,Desktop,Male,35-44,1792.64,9411,458,32,1,4499
09-07-2025,CMP011,P006,R003,Mobile,Male,18-24,1992.09,11155,374,26,1,4499
09-07-2025,CMP011,P006,R004,Mobile,Male,25-34,1952.45,10055,418,29,2,8998
09-07-2025,CMP011,P006,R005,Desktop,Male,45-54,1937.4,9687,414,28,2,8998
09-07-2025,CMP011,P006,R006,Mobile,Female,25-34,1865.25,10072,488,34,2,8998
